sku,product_name,barcode,revenue,quantity
50080OR8,Optic Orange 8X- Ultra Performance 8 Strand - 500 Yards / 80lb,,32.95,1
CHFJ-1/4-BLK/BLU,Castaic RC Hammer Football Jig - 1/4oz / Black Blue,,32.94,6
XTRP06,XCalibur Popper,,32.0,4
PBUG01,Popping Bug - Frog,,32.0,4
FD-TEE-SS-BL-M,Bass Dad Tee (M) - M,,32.0,2
MLF-219,NedFry,,32.0,8
DBL-PB-WETD,Paddleback - Wet Dream,,32.0,8
GRUBZ25-246PK8,GrubZ - Copper Penny,,32.0,8
ACDC-TEE-SS-DH-L,MONSTER / BASS (Large Only) - L,,31.98,2
110BSH,Gunfish 115 Topwater Walker - Bone Shad,,31.98,2
GSQ-1,Fresh Garlic Dill Pickle Spears - QUART,789091391456,31.98,2
RT-FCC-15-350-FBM,Reaction Tackle Fluorocarbon Coated Fishing Line - Clear / 15LB (350 yards),840488221739,31.96,2
GUIDEPROTECTION-8,Guide Package Protection - $15.68,,31.36,2
FSHADZ4-54PK8,Finesse ShadZ - Shiner,,30.0,6
32272,Hot Shot Minnow - Minnow Magic,,30.0,6
GOGKCCAL,Googan Krackin' Craw - 4'' 7pk - California Craw,,30.0,6
GOGKC3OKE,Googan Krackin' Craw - 3'' 10pk - Okeechobee Craw,,30.0,6
GOGLL4JUN,Googan Squad Lunker Log - JuneBug,,30.0,6
MB-WSHIRT-CLASSIC-GREY-S,Women’s Classic Logo Tee - S,,30.0,2
SE3018-03PK3,Swimbait Eye Jigheads - 1/8oz / Glow,,30.0,6
HYLSMWP2.75BKS,Minwaow - Black Shiner,,30.0,4
SW-111,"5"" Stick Worm - Light Green Pumpkin Blue Tip",,30.0,6
MB-WSHIRT-CLASSIC-GREY-XL,Women’s Classic Logo Tee - XL,,30.0,3
BH-UVLONG-SILVER-4XL,Basshik UV Sunshirt - 4X,,30.0,3
BH-UVLONG-SILVER-XL,Basshik UV Sunshirt - XL,,30.0,3
BH-UVLONG-SILVER-S,Basshik UV Sunshirt - S,,30.0,3
BSTICK-325PK6,Bang Stickz - MudBug,,30.0,6
MB-HOODIE-RETRO-GREY-XL,Retro Logo Hoodie (L-XL) - XL / Grey,,30.0,1
MLF-356,Hardcore Shad - Hot Tiger,,30.0,3
MB-TSDSW-316-2,Tungsten Skinny Drop Shot Weights - Wedge / 3/16 oz - 2 pack,,30.0,5
sku-39368295415869,Kastking Zephyr - XCR Ultra Ceramic,,30.0,1
sku-46811737129268,Jerky Variety Pack: The Sweet 16 Bundle,,29.99,1
ENT-GER-USE,Entrenching Tool - GERBER / USED,,29.99,1
BEYOND-NET,Beyond Braid Floating Fishing Net with Handle,850071204056,29.99,1
H15SDR903,Hunter 1.5 Squarebill - Sexy Shad,,29.97,3
H15SDR901,Hunter 1.5 Squarebill - Blue Chartreuse,,29.97,3
H15SDR907,Hunter 1.5 Squarebill - Craw Blaze,,29.97,3
H15SDR910,Hunter 1.5 Squarebill - Pumkpin Pie,,29.97,3
MINNOBI-DMO-21-01-28,Minnobi 3.3 - Dark Melon Orange,,29.95,5
MJFO34-BRU,Ike's Flip Out Jig - 3/4 oz. - Bruiser,,29.95,5
MJFO34-SBG,Ike's Flip Out Jig - 3/4 oz. - Super Bug,,29.95,5
SWMCRW4-304,Vicious Fishing Candy Craw - Black & Blue,8 53514 000987,29.95,5
SWMCRW4-314,Vicious Fishing Candy Craw - Green Pumpkin,8 53514 000970,29.95,5
TRD4-320PK6,"Big TRD - 4"" / The Deal",,29.94,6
MB-FLAG-GREY-S,Made In America Tee (Small) - S,,29.85,3
SB05-TSO,Sunny B Crankbait - Tennessee Shad\Orange Belly,,29.85,3
PSBTS07-BCSD,Bagley Twinspin - Blue Chartreuse Shad,,29.85,3
BYHKK1227,One Knocker - 1/2oz / Yellow Perch,,29.5,4
gold-0824,August 2024 - Gold,,29.0,1
gold-0924,Sept 2024 - Gold,,29.0,1
MB-PDSP-BLK-M,MONSTERBASS Sweatpants - Black / M,,29.0,1
MB-PDSP-BLK-S,MONSTERBASS Sweatpants - Black / S,,29.0,1
AC1005,"Hinged Grate - 18.5"" Pit Barrel Cooker",857212003110,28.99,1
LHP BS 402,Swim Bento - Ghost,,28.0,4
39121NP-BR-2/0-6U,2/0 Offset Worm Hooks,,28.0,8
IMPOP05,Impact Crush - Lily Pad,,28.0,4
gold-0525,REPLACEMENT - GOLD - MAY 2025,,28.0,17
BSCH-BB-2022-7WE,6 pcs Busch Light Fishing Bobbers - Premium Fishing Tackle,850042349045,27.99,1
Misc-SKRES,Misc Strike King Red Eye Shad,,27.96,4
1250-520,"NEW: Kickback Shad 3.75"" - Goby",1250-520,27.96,4
MISC-BBBR,Scentsation Ramtail 35 - Misc Colors,,27.96,4
YAM-7GL-05-925,Yamamoto Kut Tail Worm - Green Pumpkin Red Flake,,27.96,4
YAM-136-07-417,Cowboy - Blue W/Large Black Flakes,,27.96,4
30050BLCK8,8 Strand Braided Fishing Line Series - Super Sleek & Smooth Braided Fishing Line - High Performance Fishing Line For Saltwater & Freshwater - 300 Yards / 50lb / Blackout - No Fade,,27.95,1
30040BLCK8,8 Strand Braided Fishing Line Series - Super Sleek & Smooth Braided Fishing Line - High Performance Fishing Line For Saltwater & Freshwater - 300 Yards / 40lb / Blackout - No Fade,,27.95,1
30015BU8,"Braided Fishing Line - 300 Yards, Pro Grade Performance for Saltwater & Freshwater- Beyond Braid - Bahama Blue 8X / 15LB",,27.95,1
11519-15-TR,Tracer Crappie Tube,,27.5,11
GP-PROTECT-11,Guaranteed Shipping Protection - Level 11,,27.44,1
BG2SM219-15,Swimmin' Minnow,,27.0,6
XB-5-COP-GRN,XB-5 Crankbait - Copper Green Shad,,27.0,3
860ZS 2-MB,Light Wire Blue Aberdeen,,27.0,9
3WM-02,Warmouth - SS Shad,,27.0,6
MLF-352,Hardcore Crank SR 65F Squarebill - Natural Bluegill,,27.0,3
LC-6161-5,Captain Slayhab - Delta Craw,,26.97,3
LL-SD6-DC,Sugar Daddy 6 - Delta Craw,656750686591,26.97,3
CT5-7-11,Squarebill Crankbait - 5-7' Diver / Silver Shad,,26.97,3
CT5-7-14,Squarebill Crankbait - 5-7' Diver / Mystic Gizzard,,26.97,3
CT5-7-17,Squarebill Crankbait - 5-7' Diver / Ghost Sexy Shad,,26.97,3
SBFT14-05,Z-Man Sling Bladez Power Finesse Indiana/Colorado & Double Willow Spinnerbait - Indiana & Colorado Blades / 1/4oz / Mouserat,,26.97,3
SBFT38-05,Z-Man Sling Bladez Power Finesse Indiana/Colorado & Double Willow Spinnerbait - Indiana & Colorado Blades / 3/8oz / Mouserat,,26.97,3
CT5-7-15,Squarebill Crankbait - 5-7' Diver / AU Pro Blue,,26.97,3
PTCR-6,Crusher DT-6,,26.97,3
PTCR-4-buttercraw,Head Banger DT-4 - Butter Craw,,26.97,3
PTCR-6-splattershad,Head Banger DT-6 - Splatter Shad,,26.97,3
PTCR-8-perch,Head Banger DT-8 - Perch,,26.97,3
STRK375-57PK6,"Streakz 3.75"" - 3.75 / Smoky Shad",,26.94,6
ESH-HATBLACK,ESH Black Hat,,26.88,1
S6-23,Seeker 6 v2.0 - Crawlicious,,26.57,3
LC-6160-4p,Slabasaurus Rex - 4 Pack,,26.0,1
810067072557,The Shocker - Crackle Belly Frog,,26.0,2
810067072571,The Shocker - Firetiger,,26.0,2
LL-16,Primetyme CB 1.5 - True Bream,,25.98,2
LL-SM-736,LIvingston School Master - misc skus,,25.98,2
LL-15,Primetyme CB 1.5 - Spring Craw,,25.98,2
LS6-46PK8,Long ShotZ - Green Pumpkin,,25.96,4
GOGBBBLU,Googan Bandito Bug - 4'' 7pk - Blue Baby,,25.59,5
GP-PROTECT-6,Guaranteed Shipping Protection - Level 6,,25.48,2
PB4-12,Phat Boy Squarebill - Bone,812302017514,25.47,3
GOGKC3BLU,Googan Krackin' Craw - 3'' 10pk - Blue Baby,,25.0,5
MB-TSDSC-18-4,Tungsten Skinny Drop Shot Weights - Casting / 1/8 oz - 4 pack,,25.0,5
TS35-316PK6,Z-Man Trick ShotZ - Green Pumpkin Goby,,25.0,5
GOGLL5FLM,Googan Squad Lunker Log - Flamin Hot,,25.0,5
SE3038-02PK3,Swimbait Eye Jigheads - 3/8oz / Pearl,,25.0,5
MB-UVLSH-BONE-XS,Mossy Oak Sunshirt (XS only) - XS,,25.0,1
9663102_8929,Thicc-fil-A - Black Heather / 4XL,,25.0,1
9663102_12878,Thicc-fil-A - Black Heather / 5XL,,25.0,1
sku-45224695038090,Hot Box,,25.0,1
CT5-7-06,Squarebill Crankbait - 5-7' Diver / Shiner,,24.99,3
SHC-1/2G,Sweet Horseradish Pickle Chips - 1/2 GALLON,794677209025,24.99,1
KSW12G-1,Whole Kosher Dill Pickles - 1/2 GALLON,783970983664,24.99,1
Jigbox - Suitcase SS,Jig Boxes with Foam Insert - Suitcase - Single Sided,850042849293,24.99,1
NH24036152-0,Nukem Double Up Bag - XL,,24.99,1
LURE-848927094951,"Head Hunter 8"" - Black Perch / Perch Sound",,24.99,1
FCA-10-500-FBM,Reaction Tackle Braided Fishing Line - Fire Camo - NEW - 10lb / 500yds,840488208976,24.98,1
30030USA,"Braided Fishing Line - 300 Yards, Pro Grade Performance for Saltwater & Freshwater- Beyond Braid - Patriot - Red White Blue / 30LB",,24.95,1
sku-51979511693628,**NEW** Xtreme Detachable Heater Body Suit Carrying Straps,,24.95,1
30060BC,"Braided Fishing Line - 300 Yards, Pro Grade Performance for Saltwater & Freshwater- Beyond Braid - Blue Wave / 60LB",,24.95,1
BBJ32-04,Big Bite Jig - 1/32 oz / Pink/Black Eye,,24.5,7
GMIN-28PK6,Z-Man MinnowZ - Smelt,,24.0,6
DBL-MS-MMLK,Magic Shad - Monkeymilk,,24.0,6
SKNDA-DMNDTIP,Skandia Diamond Tip Tungsten Jig,,24.0,8
4601054_12875,Monsterfish - Navy / 4XL,,24.0,1
CB-EL38-05,Chatterbait Elite - 3/8oz / Bluegill,,24.0,3
BH-SHIRT-BLACK-M,Basshik Logo - Black / M,,24.0,2
BH-SHIRT-RED-S,Basshik Logo - Red / S,,24.0,2
XLFS14-15XL,Trilene XL Smooth Casting Filler Spool,,24.0,3
6618872_12876,MONSTERBASS Logo Tee - Athletic Heather / 5XL,,24.0,1
1546710_12872,MONSTER/BASS Tee - White / 5XL,,24.0,1
1546710_12878,MONSTER/BASS Tee - Black Heather / 5XL,,24.0,1
Sticker-ruler,Ruler Sticker,,24.0,12
sticker-dead1,The Deadliest Catch,,24.0,12
8919990_12871,Largie Smalls - Black / 5XL,,24.0,1
127-3,"Chicago Sauce, Chicago Fire Sauce, & Chicago Fry Sauce - 3 bottles (1 of each flavor)",,23.99,1
MB-SHIRT-CLASSIC-S-HDGREY,Classic Logo Tee - S / Heather Gray/White,,23.98,2
LC-12-100-FBM,Reaction Tackle Lead Core Metered Trolling Braided Line - 12lb / 100yds / Lead Core,840488223580,23.98,1
MINNOBI-MX-21-01-26,Minnobi 3.3 - Mango X,,23.96,4
SBTJZC-1/4,Spro Bucktail Jig - 1/4 / Zucchini,,23.96,4
1704-500,Tungsten Shakey Jig Head - 5/0,'876716006465,23.96,4
TS5-351,"5"" Pro Stick - Green Pumpkin Red Flake",853514000888,23.96,4
TS5-302,"5"" Pro Stick - Watermelon Seed Red",853514000826,23.96,4
TS5-307,"5"" Pro Stick - Chartreuse Pepper",853514000833,23.96,4
810103812222,Tungsten Nail Weights - 3/32 oz,810103812222,23.94,6
810103812147,Tungsten Drop Shot Weights - Skinny - 1/2 oz,810103812147,23.85,3
RO4-807,"Rodent 4"" - Green Pumpkin Purple Swirl",,23.8,4
GUIDEPROTECTION-6,Guide Package Protection - $7.84,,23.52,3
44FINSWIM-07,"Finesse Swimmer - 4.4"" / Baby Bream",,23.46,4
3001-45-M-3X,M Nation Tee - 3X,,23.0,1
4601054_8928,Monsterfish - Black Heather / 3XL,,23.0,1
1546710_8466,MONSTER/BASS Tee - Dark Grey Heather / 4XL,,23.0,1
1546710_6954,MONSTER/BASS Tee - Athletic Heather / 4XL,,23.0,1
6064336_6954,Fishing is Life - Athletic Heather / 4XL,,23.0,1
8919990_15793,Largie Smalls - Maroon / 4XL,,23.0,1
6064336_8446,Fishing is Life - Army / 4XL,,23.0,1
8097285_19408,Retro Logo Tee - White / 2XL,,23.0,1
FINSTK2.75-304,"2.75"" Ned Candy - Black & Blue",8 53514 000918,22.96,4
30020MC,Moss Camo 300-2000 Yard Spools - 300 Yards / 20lb,,22.95,1
DS-2TT-FT,Twin Tail,,22.5,5
640265231179,Waxy Jr. - Hot Pink,,22.5,9
JJ-GP,Jerky J - Green Pumpkin,,22.47,3
BW8-108,KVD Bull Worm - Blue Craw,,22.0,4
GT425-370PK3,Billy Goat - Fire Craw,,22.0,4
4601054_8499,Monsterfish - Heather Midnight Navy / 2XL,,22.0,1
4601054_4109,Monsterfish - Maroon / XL,,22.0,1
MB-SHIRT-RR-BLKH-3X,River Rat Tee - 3X,,22.0,2
4601054_8927,Monsterfish - Black Heather / 2XL,,22.0,1
4601054_4115,Monsterfish - Navy / 2XL,,22.0,1
4601054_4063,Monsterfish - Cardinal / L,,22.0,1
4601054_8497,Monsterfish - Heather Midnight Navy / L,,22.0,1
4601054_8496,Monsterfish - Heather Midnight Navy / M,,22.0,1
CTHMP510,Cane Thumper - Pearl,,22.0,4
8919990_15792,Largie Smalls - Maroon / 3XL,,22.0,1
4601054_8495,Monsterfish - Heather Midnight Navy / S,,22.0,1
8919990_6953,Largie Smalls - Athletic Heather / 3XL,,22.0,1
4601054_4032,Monsterfish - Asphalt / M,,22.0,1
8097285_19400,Retro Logo Tee - Black / L,,22.0,1
6064336_6953,Fishing is Life - Athletic Heather / 3XL,,22.0,1
4601054_4064,Monsterfish - Cardinal / XL,,22.0,1
9663102_4012,Thicc-fil-A - White / M,,22.0,1
1546710_5294,MONSTER/BASS Tee - White / 3XL,,22.0,1
4601054_9569,Monsterfish - Heather Midnight Navy / XS,,22.0,1
4601054_4019,Monsterfish - Black / XL,,22.0,1
8097285_19395,Retro Logo Tee - Navy / S,,22.0,1
9663102_8925,Thicc-fil-A - Black Heather / L,,22.0,1
9663102_8926,Thicc-fil-A - Black Heather / XL,,22.0,1
8097285_19402,Retro Logo Tee - White / L,,22.0,1
8097285_19394,Retro Logo Tee - Black / S,,22.0,1
STICKER-RISE,MONSTERBASS Rise and Glide Sticker,,22.0,11
8097285_19403,Retro Logo Tee - Black / XL,,22.0,1
8097285_19401,Retro Logo Tee - Navy / L,,22.0,1
9663102_4014,Thicc-fil-A - White / XL,,22.0,1
4601054_8498,Monsterfish - Heather Midnight Navy / XL,,22.0,1
8097285_19397,Retro Logo Tee - Black / M,,22.0,1
8919990_8493,Largie Smalls - Heather Forest / 3XL,,22.0,1
6618872_5294,MONSTERBASS Logo Tee - White / 3XL,,22.0,1
PP006,Pistol Pete - Gizzard Shad,080101370004,21.99,1
PP016,Pistol Pete - Guida's Citrus Shad,787416473351,21.99,1
HERC5-263,"Herculez Swimbait 5"" - Opening Night",,21.98,2
R1-5KUE-WIC2-FBM,Reaction Tackle Braided Fishing Line - Hi-Vis Orange - 10lb / 500yds / Hi-Vis Orange,840488211716,21.98,1
UH-4MDL-SO5E-FBM,Reaction Tackle Braided Fishing Line - Hi-Vis Orange - 30lb / 500yds,840488211914,21.98,1
treble4red,Crystal Reaper Treble Hooks (6pk) - #4 / Red Crystal,812302015497,21.97,3
GOGBBSUM,Googan Bandito Bug - 4'' 7pk - Summer Craw,,21.77,4
MB-PDSP-BLK-XL,MONSTERBASS Sweatpants - Black / XL,,21.42,1
MB-TSDSC-14-3,Tungsten Skinny Drop Shot Weights - Casting / 1/4 oz - 3 pack,,21.0,3
LGSTK219,Glow Streak - Red Craw,,21.0,3
MB-SHIRT-WBURGER-HGREY-2X,MONSTERBURGER - 2X / Heather Grey,,21.0,1
BMIN01,"Bait Shifter 3.5"" Minnow Kit - Watermelon Red",,21.0,3
8919990_8927,Largie Smalls - Black Heather / 2XL,,21.0,1
1546710_10364,MONSTER/BASS Tee - Heather Dust / 2XL,,21.0,1
8919990_4115,Largie Smalls - Navy / 2XL,,21.0,1
8919990_4050,Largie Smalls - Brown / 2XL,,21.0,1
8919990_4035,Largie Smalls - Asphalt / 2XL,,21.0,1
FB-039-265,The Golden Child - Frog 8cm / 25 gm,,21.0,7
1828099_4015,Bucket Time Tee - 2XL,,21.0,1
LURE-848927071860,"Head Hunter 6"" - Natural Perch / Perch Sound",,20.99,1
848927014119,Primetyme CB 1.5 - Melon Shad,,20.99,1
1608-270,"5.25"" Airtail Stick - Black Blue Flake",,20.97,3
1608-204,Airtail Stick - Baby Bass,'876716005918,20.97,3
1608-540,Airtail Stick - Magic Grass,'876716005956,20.97,3
810103811959,Tungsten Worm Weights - Black / 1/2 oz - 2pk,'810103811959,20.97,3
1670-610,Rattlesnake'O - Ballistic Bluegill,'876716002184,20.97,3
1670-260,Rattlesnake'O - Red Bug,'876716000715,20.97,3
1676-201,Baby Rattlesnake - Chartreuse  Pepper,'876716000500,20.97,3
1250-000,"NEW: Kickback Shad 3.75"" - Black",1250-000,20.97,3
1660-880,Crush Craw - Magic Craw,'876716001132,20.97,3
1677-590,Rattlesnake - Trophy Hunter,'876716000197,20.97,3
GP-PROTECT-9,Guaranteed Shipping Protection - Level 9,,20.58,1
SE3038-03PK3,Swimbait Eye Jigheads - 3/8oz / Glow,,20.0,4
12131,True Center Stick - Watermelon Candy,,20.0,4
32309,Hot Shot Minnow - Hot Shot Minnow,,20.0,4
BH-SHIRT-DEEP-S,Grenade Logo - Grey / S,,20.0,1
GOGBBBAB,Googan Bandito Bug - 4'' 7pk - Bama Bug,,20.0,4
GOGKCGPU,Googan Krackin' Craw - 4'' 7pk - Green Pumpkin Purple,,20.0,4
00162,Y-Fry - Super Glow,,20.0,5
ACDC-256-3X,MONSTER / BASS - 3X,,20.0,1
00167,Shrimp-X - Black,,20.0,5
00171,Eurogrub - Black,,20.0,5
CATPOP-PB,Mach Popper - Pro Blue,,20.0,2
38105NP-BN-4/0-5U,Mustad Ultrapoint Ultra Lock Soft Plastic Hook,,20.0,4
CMP-Misc,Mach Popper - Misc Colors,,20.0,2
MB-SHIRT-ENJOY-BLK-XS,Enjoy Monsterbass - XS / Black,,20.0,1
MB-SHIRT-ENJOY-GREEN-XS,Enjoy Monsterbass - XS / Green,,20.0,1
3001-06-CL-S,Iconic Logo Tee - S,,20.0,1
1546710_8462,MONSTER/BASS Tee - Dark Grey Heather / L,,20.0,1
BH-UVLONG-SILVER-3XL,Basshik UV Sunshirt - 3X,,20.0,2
MB-SHIRT-ENJOY-GREEN-XL,Enjoy Monsterbass - XL / Green,,20.0,1
1546710_4013,MONSTER/BASS Tee - White / L,,20.0,1
8919990_4107,Largie Smalls - Maroon / M,,20.0,1
6618872_4012,MONSTERBASS Logo Tee - White / M,,20.0,1
1546710_4014,MONSTER/BASS Tee - White / XL,,20.0,1
1546710_8460,MONSTER/BASS Tee - Dark Grey Heather / S,,20.0,1
8919990_8925,Largie Smalls - Black Heather / L,,20.0,1
8919990_4013,Largie Smalls - White / L,,20.0,1
1546710_9575,MONSTER/BASS Tee - Black Heather / XS,,20.0,1
6064336_9575,Fishing is Life - Black Heather / XS,,20.0,1
1546710_4012,MONSTER/BASS Tee - White / M,,20.0,1
donation-5,Donation to Support Veteran Families - $5,,20.0,4
WSS608-1/2-BG-1,Skatter Shad Bladed Jig - 1/2oz,,20.0,4
6618872_4096,MONSTERBASS Logo Tee - Light Blue / S,,20.0,1
STICKER-TRAP,Trap Sticker,,20.0,10
6064336_4012,Fishing is Life - White / M,,20.0,1
6064336_6949,Fishing is Life - Athletic Heather / M,,20.0,1
6064336_8924,Fishing is Life - Black Heather / M,,20.0,1
6618872_4097,MONSTERBASS Logo Tee - Light Blue / M,,20.0,1
HFP-1,VooDoo Pop 80 - Beast,,20.0,2
HFP-2,VooDoo Pop 80 - G Frog,,20.0,2
HFP-3,VooDoo Pop 80 - Goldie,,20.0,2
HFP-4,VooDoo Pop 80 - Pearl Shad,,20.0,2
8919990_4108,Largie Smalls - Maroon / L,,20.0,1
1546710_6948,MONSTER/BASS Tee - Athletic Heather / S,,20.0,1
sticker-chunk,Chunk Chasers,,20.0,10
1828099_9526,Bucket Time Tee - XS,,20.0,1
6064336_6951,Fishing is Life - Athletic Heather / XL,,20.0,1
8919990_4016,Largie Smalls - Black / S,,20.0,1
8919990_8497,Largie Smalls - Heather Midnight Navy / L,,20.0,1
6618872_4098,MONSTERBASS Logo Tee - Light Blue / L,,20.0,1
1546710_9564,MONSTER/BASS Tee - Dark Grey Heather / XS,,20.0,1
1546710_8923,MONSTER/BASS Tee - Black Heather / S,,20.0,1
silver-0525-old,The Precision Power Bundle,,20.0,1
6064336_6948,Fishing is Life - Athletic Heather / S,,20.0,1
P-JUICECLASSIC,Classic Kosher Dill Juice - Classic Kosher Dill,783970983619,19.99,1
KF-FREAK-CBLUE,KCL Freak 1.5 - Chartreuse Blue,,19.98,2
1105-001,5mm Glass Rattles,,19.96,4
DOB-EFJ38-110-1,Extreme Football Jig – Root Beer/Green Pumpkin Craw,,19.96,4
N58314,Little Spanky - Copperfield,,19.95,5
3558490_16918,Snap case for Samsung® - Samsung Galaxy S10,,19.95,1
9958064_17720,Tough Case for iPhone® - iPhone 15 Pro Max,,19.95,1
3558490_16936,Snap case for Samsung® - Samsung Galaxy S21 Plus,,19.95,1
9958064_17716,Tough Case for iPhone® - iPhone 15 Plus,,19.95,1
SB05-RB,Sunny B Crankbait - Root Beer,,19.9,2
PSBTS07-FSB,Bagley Twinspin - Faded Schoolbus,,19.9,2
PSBTS07-RSD,Bagley Twinspin - Realistic Shad,,19.9,2
TSPIN-misc,Bagley Twinspin - Misc Colors,,19.9,2
KDC12G-1,Kosher Dill Pickle Chips - 1/2 GALLON,783970751270,19.49,1
LS6-357PK8,Long ShotZ - GobyBryant,,19.47,3
14tpbj10,Tungsten Propellor Jig - 1/4oz,810103812482,19.47,3
810067070867,Eagle Glider - Black Perch,,19.0,1
sku-48025951633716,Duck Jerky Stick (Maple-Flavored) - 10,,18.99,1
SHEAR-BLACK,"Beyond Fishing 6.5"" Pro Shears - Premium Braid Cutting Scissors - Black",850036521525,18.99,1
AC1024,Heavy Duty Stainless Steel Tongs with Bottle Opener,857212003578,18.99,1
AC1015L10,"Stainless Steel 10"" Hanging Skewers (4-Pack)",857212003462,18.99,1
LURE-848927078869,Interceptor - Natural Perch / Perch Sound,,18.99,1
GUIDEPROTECTION-9,Guide Package Protection - $18.62,,18.62,1
GP-PROTECT-8,Guaranteed Shipping Protection - Level 8,,18.62,1
2CTHMP01,Crappie Thumper - Alewife,,18.0,6
Samshot8,Samatishot,,18.0,6
YPAB04,Yappa Bug,,18.0,2
MB-STICKER-5,MB sticker,,18.0,9
1402-3,SPICY STEAK SAUCE - 3 Pack (7oz Flasks),,17.99,1
XTRSBCB01,Tournament Series Squarebill Crankbait - Blue Gill,,17.98,2
XTRSBCB07,Tournament Series Squarebill Crankbait - Silver Blue,,17.98,2
Rogue-misc,Smithwick Suspending Rogue - Random Colors,,17.98,2
ASDRB12196,Smithwick Suspending Rogue - Threadfin Shad,,17.98,2
CT3-5-15,Squarebill Crankbait - 3-5' Diver / AU Pro Blue,,17.98,2
CT3-5-16,Squarebill Crankbait - 3-5' Diver / Sexy Shad,,17.98,2
CT5-7-19,Squarebill Crankbait - 5-7' Diver / Pumpkin,,17.98,2
SBFT38-04,Z-Man Sling Bladez Power Finesse Indiana Colorado Spinnerbait - Indiana & Colorado Blades / 3/8oz / Sexy Shad,,17.98,2
CT3-5-03,Squarebill Crankbait - 3-5' Diver / Blueback Herring,,17.98,2
CT3-5-09,Squarebill Crankbait - 3-5' Diver / Chart/Pearl,,17.98,2
PT-BB1,Buzzbait - PRODUCT TESTING - 1,8 53514 000970,17.98,2
PTCR-4,Crusher DT-4,,17.98,2
PT-PF1,2026 Popping Frog - Product Testing - White,8 53514 000970,17.98,2
PT-PF3,2026 Popping Frog - Product Testing - Green,8 53514 000994,17.98,2
PTCR-6-mountaindo,Head Banger DT-6 - Mountain Do,,17.98,2
PTCR-6-a&w,Head Banger DT-6 - A&W,,17.98,2
PTCR-10-gizzard,Head Banger DT-12 - Gizzard Shad,,17.98,2
THD-19-003,"HD Mega-Mite 8"" - Watermelon Red",,17.98,2
PKC-25-300-FBM,Reaction Tackle Braided Fishing Line - Pink Camo - NEW - 25lb / 300yds,840488217671,17.98,1
PTCR-8-goldenshiner,Head Banger DT-8 - Golden Shiner,,17.98,2
PTCR-10-summercrappie,Head Banger DT-12 - Summer Crappie,,17.98,2
NRD-30-300-FBM,Reaction Tackle Braided Fishing Line - NO FADE Red - 30lb / 300yds / NO FADE Red,840488216728,17.98,1
NRD-20-300-FBM,Reaction Tackle Braided Fishing Line - NO FADE Red - 20lb / 300yds / NO FADE Red,840488216629,17.98,1
BC-10-300-FBM,Reaction Tackle Braided Fishing Line - Blue Camo - 10lb / 300yds,840488207887,17.98,1
US-4XGN-30-150-FBM,Reaction Tackle BRAIDED IN THE USA Fishing Line- 4X- NEW - X4 GREEN / 30LB / 150 yards,840488237457,17.98,1
44FINSWIM-01,"Finesse Swimmer - 4.4"" / Pearl/Clear Belly",,17.97,3
PSJBR516,Pacemaker Jig Series - Pulse Swim Jig - 5/16oz / Black/Red,,17.97,3
44FINSWIM-03,"Finesse Swimmer - 4.4"" / Pro Blue/Red Flake",,17.97,3
MJFO34-BMC,Ike's Flip Out Jig - 3/4 oz. - Bamer Craw,,17.97,3
810103812468,Tungsten Propellor Jig - 1/16 oz 2 pieces,810103812468,17.97,3
TS5-557,"5"" Pro Stick - Green Pumpkin w/ Chartreuse  Tip",853514000864,17.97,3
TS5-304,"5"" Pro Stick - Black Blue",853514000871,17.97,3
RZR-BAB-055,Swim Jig - Baby Bass,,17.97,3
TS5-316,"5"" Pro Stick - Junebug",853514000857,17.97,3
810103811935,Tungsten Worm Weights - Black / 1/4 oz - 3pk,'810103811935,17.97,3
sku-39312956129341,Kastking Zephyr - SS Ceramic,,17.95,1
RO4-805,"Rodent 4"" - Blue Craw Red Flake",,17.85,3
1.5TUBES-11025,Panfish Tube - Chartreuse Blue Glitter,,17.5,7
425KMSPLT-02,Kamikaze Swimon Split Tail - 4.25 / Flamethrower,,17.16,4
425KMSPLT-01,Kamikaze Swimon Split Tail - 4.25 / Pearl,,17.16,4
425KMSPLT-05,Kamikaze Swimon Split Tail - 4.25 / Glow  Silver,,17.16,4
MB-RS-GPM,The Flutter Worm - Green Pumpkin Secret Sauce,,17.07,3
MB-RS-BG,The Flutter Worm - Buttercup,,17.07,3
MB-RS-WCP,The Flutter Worm - Watermelon Chartreuse Love,,17.07,3
B8-roccit-perch,B8LAB Roccit Shad - Power Perch,,17.0,2
B8-roccit-threadfin,B8LAB Roccit Shad - Thread Fin,,17.0,2
AC1015L15,"Stainless Steel 15"" Hanging Skewers (2-Pack)",857212003479,16.99,1
BW8-85,KVD Bull Worm - Red Bug,,16.5,3
CTHMP505,Cane Thumper - Green Pumpkin Blue Swirl,,16.5,3
PFRRDWH114,Snap-On Floats,,16.5,11
MB-PDS-BLK-L,MONSTERBASS Shorts - Black / L,,16.22,1
MRCSP-57,Mr. Crappie Shadpole - Smokey Shad,,16.0,4
LTFB608,Tungsten Fat Boy - Chartreuse Lime,,16.0,8
BGMG3SS249-10,Slab Slay'R - Electric Chicken Glo,,16.0,4
MB-WSHIRT-RETRO-2XL,Women’s Retro Logo Tee - 2X / Grey,,16.0,1
MB-WSHIRT-CLASSIC-GREY-2XL,Women’s Classic Logo Tee - 2X,,16.0,1
PBUG03,Popping Bug - Ghost,,16.0,2
